nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel
6,Município,2,%,0.62,3301009,Campos dos Goytacazes (RJ),2007,2007,6573,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, do Brasil"
6,Município,40,Mil Reais,1539325,3301009,Campos dos Goytacazes (RJ),2007,2007,525,"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,4.87,3301009,Campos dos Goytacazes (RJ),2007,2007,528,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes total"
6,Município,2,%,77.32,3301009,Campos dos Goytacazes (RJ),2007,2007,563,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da microrregião geográfic"
6,Município,2,%,48.34,3301009,Campos dos Goytacazes (RJ),2007,2007,562,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da mesorregião geográfica"
6,Município,2,%,3.06,3301009,Campos dos Goytacazes (RJ),2007,2007,527,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da unidade da federação"
6,Município,2,%,0.92,3301009,Campos dos Goytacazes (RJ),2007,2007,550,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da grande região"
6,Município,2,%,0.41,3301009,Campos dos Goytacazes (RJ),2007,2007,526,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social do Brasil"
6,Município,40,Mil Reais,44887730,3301009,Campos dos Goytacazes (RJ),2008,2008,37,Produto Interno Bruto a preços correntes
6,Município,2,%,89.52,3301009,Campos dos Goytacazes (RJ),2008,2008,553,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da microrregião geográfica
6,Município,2,%,63.6,3301009,Campos dos Goytacazes (RJ),2008,2008,552,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da mesorregião geográfica
6,Município,2,%,11.87,3301009,Campos dos Goytacazes (RJ),2008,2008,497,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da unidade da federação
6,Município,2,%,2.53,3301009,Campos dos Goytacazes (RJ),2008,2008,530,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da grande região
6,Município,2,%,1.44,3301009,Campos dos Goytacazes (RJ),2008,2008,496,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes do Brasil
6,Município,40,Mil Reais,616863,3301009,Campos dos Goytacazes (RJ),2008,2008,543,"Impostos, líquidos de subsídios, sobre produtos a preços correntes"
6,Município,2,%,82.69,3301009,Campos dos Goytacazes (RJ),2008,2008,571,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da microrregião geográfica"
6,Município,2,%,23.26,3301009,Campos dos Goytacazes (RJ),2008,2008,570,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da mesorregião geográfica"
6,Município,2,%,1.05,3301009,Campos dos Goytacazes (RJ),2008,2008,545,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da unidade da federação"
6,Município,2,%,0.2,3301009,Campos dos Goytacazes (RJ),2008,2008,551,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da grande região"
6,Município,2,%,0.13,3301009,Campos dos Goytacazes (RJ),2008,2008,544,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes do Brasil"
6,Município,40,Mil Reais,44270866,3301009,Campos dos Goytacazes (RJ),2008,2008,498,Valor adicionado bruto a preços correntes total
6,Município,2,%,89.62,3301009,Campos dos Goytacazes (RJ),2008,2008,555,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da microrregião geográfica
6,Município,2,%,65.17,3301009,Campos dos Goytacazes (RJ),2008,2008,554,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da mesorregião geográfica
6,Município,2,%,13.84,3301009,Campos dos Goytacazes (RJ),2008,2008,500,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da unidade da federação
6,Município,2,%,3.01,3301009,Campos dos Goytacazes (RJ),2008,2008,546,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da grande região
6,Município,2,%,1.69,3301009,Campos dos Goytacazes (RJ),2008,2008,499,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total do Brasil
6,Município,40,Mil Reais,85472,3301009,Campos dos Goytacazes (RJ),2008,2008,513,Valor adicionado bruto a preços correntes da agropecuária
6,Município,2,%,0.19,3301009,Campos dos Goytacazes (RJ),2008,2008,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total
6,Município,2,%,45.73,3301009,Campos dos Goytacazes (RJ),2008,2008,557,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da microrregião geográfica
6,Município,2,%,34.84,3301009,Campos dos Goytacazes (RJ),2008,2008,556,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da mesorregião geográfica
6,Município,2,%,6.33,3301009,Campos dos Goytacazes (RJ),2008,2008,515,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da unidade da federação
6,Município,2,%,0.24,3301009,Campos dos Goytacazes (RJ),2008,2008,547,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da grande região
6,Município,2,%,0.06,3301009,Campos dos Goytacazes (RJ),2008,2008,514,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária do Brasil
6,Município,40,Mil Reais,32068195,3301009,Campos dos Goytacazes (RJ),2008,2008,517,Valor adicionado bruto a preços correntes da indústria
6,Município,2,%,72.44,3301009,Campos dos Goytacazes (RJ),2008,2008,520,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes total
6,Município,2,%,90.56,3301009,Campos dos Goytacazes (RJ),2008,2008,559,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da microrregião geográfica
6,Município,2,%,68.17,3301009,Campos dos Goytacazes (RJ),2008,2008,558,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da mesorregião geográfica
6,Município,2,%,29.61,3301009,Campos dos Goytacazes (RJ),2008,2008,519,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da unidade da federação
6,Município,2,%,7.24,3301009,Campos dos Goytacazes (RJ),2008,2008,548,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da grande região
6,Município,2,%,4.47,3301009,Campos dos Goytacazes (RJ),2008,2008,518,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria do Brasil
6,Município,40,Mil Reais,10318769,3301009,Campos dos Goytacazes (RJ),2008,2008,6575,"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,23.31,3301009,Campos dos Goytacazes (RJ),2008,2008,6574,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes total"
6,Município,2,%,89.96,3301009,Campos dos Goytacazes (RJ),2008,2008,6571,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da microrregião geográfica"
6,Município,2,%,61.2,3301009,Campos dos Goytacazes (RJ),2008,2008,6570,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da mesorregião geográfica"
6,Município,2,%,6.76,3301009,Campos dos Goytacazes (RJ),2008,2008,6572,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da unidade da federação"
6,Município,2,%,1.29,3301009,Campos dos Goytacazes (RJ),2008,2008,6569,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da grande região"
6,Município,2,%,0.77,3301009,Campos dos Goytacazes (RJ),2008,2008,6573,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, do Brasil"
6,Município,40,Mil Reais,1798431,3301009,Campos dos Goytacazes (RJ),2008,2008,525,"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,4.06,3301009,Campos dos Goytacazes (RJ),2008,2008,528,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes total"
6,Município,2,%,77.25,3301009,Campos dos Goytacazes (RJ),2008,2008,563,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da microrregião geográfic"
6,Município,2,%,47.57,3301009,Campos dos Goytacazes (RJ),2008,2008,562,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da mesorregião geográfica"
6,Município,2,%,3.13,3301009,Campos dos Goytacazes (RJ),2008,2008,527,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da unidade da federação"
6,Município,2,%,0.94,3301009,Campos dos Goytacazes (RJ),2008,2008,550,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da grande região"
6,Município,2,%,0.41,3301009,Campos dos Goytacazes (RJ),2008,2008,526,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social do Brasil"
6,Município,40,Mil Reais,31548704,3301009,Campos dos Goytacazes (RJ),2009,2009,37,Produto Interno Bruto a preços correntes
6,Município,2,%,87.13,3301009,Campos dos Goytacazes (RJ),2009,2009,553,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da microrregião geográfica
6,Município,2,%,60.65,3301009,Campos dos Goytacazes (RJ),2009,2009,552,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da mesorregião geográfica
6,Município,2,%,8.06,3301009,Campos dos Goytacazes (RJ),2009,2009,497,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da unidade da federação
6,Município,2,%,1.68,3301009,Campos dos Goytacazes (RJ),2009,2009,530,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da grande região
6,Município,2,%,0.95,3301009,Campos dos Goytacazes (RJ),2009,2009,496,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes do Brasil
6,Município,40,Mil Reais,585220,3301009,Campos dos Goytacazes (RJ),2009,2009,543,"Impostos, líquidos de subsídios, sobre produtos a preços correntes"
6,Município,2,%,84.5,3301009,Campos dos Goytacazes (RJ),2009,2009,571,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da microrregião geográfica"
6,Município,2,%,22.1,3301009,Campos dos Goytacazes (RJ),2009,2009,570,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da mesorregião geográfica"
6,Município,2,%,1,3301009,Campos dos Goytacazes (RJ),2009,2009,545,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da unidade da federação"
6,Município,2,%,0.2,3301009,Campos dos Goytacazes (RJ),2009,2009,551,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da grande região"
6,Município,2,%,0.12,3301009,Campos dos Goytacazes (RJ),2009,2009,544,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes do Brasil"
6,Município,40,Mil Reais,30963484,3301009,Campos dos Goytacazes (RJ),2009,2009,498,Valor adicionado bruto a preços correntes total
6,Município,2,%,87.18,3301009,Campos dos Goytacazes (RJ),2009,2009,555,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da microrregião geográfica
6,Município,2,%,62.71,3301009,Campos dos Goytacazes (RJ),2009,2009,554,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da mesorregião geográfica
6,Município,2,%,9.3,3301009,Campos dos Goytacazes (RJ),2009,2009,500,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da unidade da federação
6,Município,2,%,1.96,3301009,Campos dos Goytacazes (RJ),2009,2009,546,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da grande região
6,Município,2,%,1.09,3301009,Campos dos Goytacazes (RJ),2009,2009,499,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total do Brasil
6,Município,40,Mil Reais,167074,3301009,Campos dos Goytacazes (RJ),2009,2009,513,Valor adicionado bruto a preços correntes da agropecuária
6,Município,2,%,0.54,3301009,Campos dos Goytacazes (RJ),2009,2009,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total
6,Município,2,%,54.77,3301009,Campos dos Goytacazes (RJ),2009,2009,557,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da microrregião geográfica
6,Município,2,%,44.79,3301009,Campos dos Goytacazes (RJ),2009,2009,556,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da mesorregião geográfica
6,Município,2,%,10.59,3301009,Campos dos Goytacazes (RJ),2009,2009,515,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da unidade da federação
6,Município,2,%,0.4,3301009,Campos dos Goytacazes (RJ),2009,2009,547,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da grande região
6,Município,2,%,0.11,3301009,Campos dos Goytacazes (RJ),2009,2009,514,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária do Brasil
6,Município,40,Mil Reais,19718091,3301009,Campos dos Goytacazes (RJ),2009,2009,517,Valor adicionado bruto a preços correntes da indústria
6,Município,2,%,63.68,3301009,Campos dos Goytacazes (RJ),2009,2009,520,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes total
6,Município,2,%,88.27,3301009,Campos dos Goytacazes (RJ),2009,2009,559,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da microrregião geográfica
6,Município,2,%,67.01,3301009,Campos dos Goytacazes (RJ),2009,2009,558,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da mesorregião geográfica
6,Município,2,%,21.17,3301009,Campos dos Goytacazes (RJ),2009,2009,519,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da unidade da federação
6,Município,2,%,4.56,3301009,Campos dos Goytacazes (RJ),2009,2009,548,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da grande região
6,Município,2,%,2.7,3301009,Campos dos Goytacazes (RJ),2009,2009,518,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria do Brasil
6,Município,40,Mil Reais,9095960,3301009,Campos dos Goytacazes (RJ),2009,2009,6575,"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,29.38,3301009,Campos dos Goytacazes (RJ),2009,2009,6574,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes total"
6,Município,2,%,88.16,3301009,Campos dos Goytacazes (RJ),2009,2009,6571,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da microrregião geográfica"
6,Município,2,%,58.53,3301009,Campos dos Goytacazes (RJ),2009,2009,6570,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da mesorregião geográfica"
6,Município,2,%,5.19,3301009,Campos dos Goytacazes (RJ),2009,2009,6572,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da unidade da federação"
6,Município,2,%,1.02,3301009,Campos dos Goytacazes (RJ),2009,2009,6569,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da grande região"
6,Município,2,%,0.61,3301009,Campos dos Goytacazes (RJ),2009,2009,6573,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, do Brasil"
6,Município,40,Mil Reais,1982359,3301009,Campos dos Goytacazes (RJ),2009,2009,525,"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,6.4,3301009,Campos dos Goytacazes (RJ),2009,2009,528,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes total"
6,Município,2,%,77.52,3301009,Campos dos Goytacazes (RJ),2009,2009,563,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da microrregião geográfic"
6,Município,2,%,49.17,3301009,Campos dos Goytacazes (RJ),2009,2009,562,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da mesorregião geográfica"
6,Município,2,%,3.15,3301009,Campos dos Goytacazes (RJ),2009,2009,527,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da unidade da federação"
6,Município,2,%,0.93,3301009,Campos dos Goytacazes (RJ),2009,2009,550,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da grande região"
6,Município,2,%,0.41,3301009,Campos dos Goytacazes (RJ),2009,2009,526,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social do Brasil"
6,Município,40,Mil Reais,38684389,3301009,Campos dos Goytacazes (RJ),2010,2010,37,Produto Interno Bruto a preços correntes
6,Município,2,%,84.52,3301009,Campos dos Goytacazes (RJ),2010,2010,553,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da microrregião geográfica
6,Município,2,%,60.49,3301009,Campos dos Goytacazes (RJ),2010,2010,552,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da mesorregião geográfica
6,Município,2,%,8.6,3301009,Campos dos Goytacazes (RJ),2010,2010,497,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da unidade da federação
6,Município,2,%,1.77,3301009,Campos dos Goytacazes (RJ),2010,2010,530,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da grande região
6,Município,2,%,1,3301009,Campos dos Goytacazes (RJ),2010,2010,496,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes do Brasil
6,Município,40,Mil Reais,808740,3301009,Campos dos Goytacazes (RJ),2010,2010,543,"Impostos, líquidos de subsídios, sobre produtos a preços correntes"
6,Município,2,%,84.17,3301009,Campos dos Goytacazes (RJ),2010,2010,571,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da microrregião geográfica"
6,Município,2,%,26.89,3301009,Campos dos Goytacazes (RJ),2010,2010,570,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da mesorregião geográfica"
6,Município,2,%,1.15,3301009,Campos dos Goytacazes (RJ),2010,2010,545,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da unidade da federação"
6,Município,2,%,0.23,3301009,Campos dos Goytacazes (RJ),2010,2010,551,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da grande região"
6,Município,2,%,0.14,3301009,Campos dos Goytacazes (RJ),2010,2010,544,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes do Brasil"
6,Município,40,Mil Reais,37875649,3301009,Campos dos Goytacazes (RJ),2010,2010,498,Valor adicionado bruto a preços correntes total
6,Município,2,%,84.53,3301009,Campos dos Goytacazes (RJ),2010,2010,555,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da microrregião geográfica
6,Município,2,%,62.14,3301009,Campos dos Goytacazes (RJ),2010,2010,554,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da mesorregião geográfica
6,Município,2,%,9.98,3301009,Campos dos Goytacazes (RJ),2010,2010,500,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da unidade da federação
6,Município,2,%,2.07,3301009,Campos dos Goytacazes (RJ),2010,2010,546,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da grande região
6,Município,2,%,1.15,3301009,Campos dos Goytacazes (RJ),2010,2010,499,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total do Brasil
6,Município,40,Mil Reais,127130,3301009,Campos dos Goytacazes (RJ),2010,2010,513,Valor adicionado bruto a preços correntes da agropecuária
6,Município,2,%,0.34,3301009,Campos dos Goytacazes (RJ),2010,2010,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total
6,Município,2,%,46.52,3301009,Campos dos Goytacazes (RJ),2010,2010,557,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da microrregião geográfica
6,Município,2,%,37.81,3301009,Campos dos Goytacazes (RJ),2010,2010,556,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da mesorregião geográfica
6,Município,2,%,8.28,3301009,Campos dos Goytacazes (RJ),2010,2010,515,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da unidade da federação
6,Município,2,%,0.29,3301009,Campos dos Goytacazes (RJ),2010,2010,547,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da grande região
6,Município,2,%,0.08,3301009,Campos dos Goytacazes (RJ),2010,2010,514,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária do Brasil
6,Município,40,Mil Reais,24828258,3301009,Campos dos Goytacazes (RJ),2010,2010,517,Valor adicionado bruto a preços correntes da indústria
6,Município,2,%,65.55,3301009,Campos dos Goytacazes (RJ),2010,2010,520,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes total
6,Município,2,%,85,3301009,Campos dos Goytacazes (RJ),2010,2010,559,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da microrregião geográfica
6,Município,2,%,65.81,3301009,Campos dos Goytacazes (RJ),2010,2010,558,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da mesorregião geográfica
6,Município,2,%,21.93,3301009,Campos dos Goytacazes (RJ),2010,2010,519,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da unidade da federação
6,Município,2,%,4.67,3301009,Campos dos Goytacazes (RJ),2010,2010,548,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da grande região
6,Município,2,%,2.75,3301009,Campos dos Goytacazes (RJ),2010,2010,518,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria do Brasil
6,Município,40,Mil Reais,10666794,3301009,Campos dos Goytacazes (RJ),2010,2010,6575,"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,28.16,3301009,Campos dos Goytacazes (RJ),2010,2010,6574,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes total"
6,Município,2,%,85.73,3301009,Campos dos Goytacazes (RJ),2010,2010,6571,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da microrregião geográfica"
6,Município,2,%,58.1,3301009,Campos dos Goytacazes (RJ),2010,2010,6570,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da mesorregião geográfica"
6,Município,2,%,5.45,3301009,Campos dos Goytacazes (RJ),2010,2010,6572,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da unidade da federação"
